Date,Open,High,Low,Close,Volume
2016-01-21,1088.46,1109.59,1080.77,1086.54,9517600
2016-01-22,1099.99,1122.08,1099.99,1122.08,7376400
2016-01-25,1125.93,1129.77,1110.56,1116.32,7995650
2016-01-26,1109.59,1111.52,1091.34,1092.3,7619950
2016-01-27,1081.73,1128.81,1081.73,1128.81,13811850
2016-01-28,1118.24,1122.08,1094.22,1099.99,15795600
2016-01-29,1095.18,1104.79,1072.13,1104.79,21849150
2016-02-01,1106.71,1117.28,1105.75,1117.28,12998950
2016-02-02,1115.36,1120.16,1101.91,1110.56,8317400
2016-02-03,1104.79,1106.71,1092.3,1100.95,8725350
2016-02-04,1104.79,1115.36,1102.87,1110.56,12397950
2016-02-05,1110.56,1123.04,1110.56,1118.24,9404700
2016-02-11,1074.05,1092.3,1074.05,1085.58,15263100
2016-02-12,1085.58,1105.75,1077.89,1085.58,12811600
2016-02-15,1108.63,1114.4,1099.03,1108.63,9157300
2016-02-16,1112.48,1132.65,1111.52,1122.08,9020050
2016-02-17,1132.65,1153.79,1123.04,1138.42,12303100
2016-02-18,1155.71,1155.71,1131.69,1140.34,11124050
2016-02-19,1140.34,1148.02,1127.85,1143.22,8842600
2016-02-22,1143.22,1145.14,1120.16,1128.81,8744950
2016-02-23,1132.65,1142.26,1126.89,1134.57,7383700
2016-02-24,1131.69,1132.65,1115.36,1125.93,7024200
2016-02-25,1125.93,1140.34,1125.93,1132.65,6681750
2016-02-26,1133.61,1140.34,1125.93,1125.93,8867200
2016-02-29,1132.65,1147.06,1129.77,1131.69,14434000
2016-03-02,1152.83,1159.55,1148.98,1149.94,11818600
2016-03-03,1165.31,1172.04,1154.75,1172.04,10949550
2016-03-04,1172.04,1179.73,1154.75,1167.24,10074500
2016-03-07,1172.04,1182.61,1167.24,1174.92,6568800
2016-03-08,1174.92,1175.88,1139.38,1145.14,10810100
2016-03-09,1141.3,1151.86,1130.73,1147.06,9169000
2016-03-10,1160.51,1187.41,1153.79,1176.84,14177000
2016-03-11,1176.84,1203.74,1168.2,1199.9,13361250
2016-03-14,1217.19,1222.96,1199.9,1205.66,10857700
2016-03-15,1205.66,1214.31,1197.02,1203.74,8640400
2016-03-16,1206.62,1213.35,1203.74,1206.62,7342800
2016-03-17,1215.27,1245.05,1207.58,1213.35,12343450
2016-03-18,1227.76,1227.76,1213.35,1222.96,11265700
2016-03-21,1223.92,1228.72,1208.55,1217.19,9058500
2016-03-22,1217.19,1228.72,1212.39,1219.11,10143600
2016-03-23,1219.11,1228.72,1212.39,1228.72,9870900
2016-03-24,1228.72,1239.29,1216.23,1231.6,10939750
2016-03-25,1232.56,1239.29,1227.76,1237.37,7172300
2016-03-28,1237.37,1248.89,1237.37,1243.13,6060900
2016-03-29,1243.13,1248.89,1234.48,1239.29,8622700
2016-03-30,1258.5,1269.07,1250.82,1256.58,13380250
2016-03-31,1254.66,1262.34,1246.97,1260.42,19130750
2016-04-01,1247.93,1257.54,1221.03,1228.72,13557800
2016-04-04,1228.72,1253.7,1228.72,1253.7,9402300
2016-04-05,1247.93,1247.93,1210.47,1210.47,11815950
2016-04-06,1219.11,1240.25,1218.15,1234.48,9211700
2016-04-07,1248.89,1248.89,1208.55,1219.11,12939750
2016-04-08,1219.11,1219.11,1191.25,1197.02,12593400
2016-04-11,1197.02,1221.03,1197.02,1216.23,6034650
2016-04-12,1220.07,1230.64,1216.23,1224.88,6702700
2016-04-14,1248.89,1250.82,1238.33,1248.89,16766350
2016-04-15,1257.54,1258.5,1239.29,1248.89,6829950
2016-04-18,1244.09,1253.7,1241.21,1247.93,6423700
2016-04-19,1243.13,1245.05,1232.56,1237.37,7238300
2016-04-20,1231.6,1248.89,1231.6,1247.93,8598600
2016-04-21,1248.89,1249.86,1237.37,1243.13,7254450
2016-04-22,1243.13,1243.13,1226.8,1229.68,5741500
2016-04-25,1234.48,1234.48,1221.03,1230.64,4597850
2016-04-26,1234.48,1253.7,1232.56,1245.05,8345050
2016-04-27,1243.13,1248.89,1235.44,1248.89,8297300
2016-04-28,1248.89,1248.89,1211.43,1215.27,14653450
2016-04-29,1210.47,1217.19,1193.17,1196.06,16253900
2016-05-02,1197.98,1212.39,1196.06,1200.86,7027600
2016-05-03,1217.19,1220.07,1206.62,1211.43,7903300
2016-05-04,1222.0,1239.29,1212.39,1239.29,14702750
2016-05-09,1239.29,1248.89,1234.48,1247.93,13718100
2016-05-10,1247.93,1248.89,1237.37,1245.05,8559550
2016-05-11,1245.05,1247.93,1236.41,1241.21,8834400
2016-05-12,1241.21,1241.21,1224.88,1230.64,7615100
2016-05-13,1230.64,1230.64,1201.82,1203.74,12284900
2016-05-16,1203.74,1213.35,1197.98,1198.94,11720150
2016-05-17,1199.9,1215.27,1199.9,1214.31,9183550
2016-05-18,1214.31,1221.03,1205.66,1218.15,9169600
2016-05-19,1218.15,1226.8,1216.23,1220.07,10012450
2016-05-20,1220.07,1229.68,1219.11,1219.11,7960550
2016-05-23,1219.11,1235.44,1219.11,1235.44,8112550
2016-05-24,1235.44,1238.33,1218.15,1221.03,10434600
2016-05-25,1232.56,1246.97,1223.92,1244.09,11862750
2016-05-26,1247.93,1251.78,1244.09,1245.05,12653650
2016-05-27,1248.89,1249.86,1222.96,1231.6,13744550
2016-05-30,1246.01,1246.01,1223.92,1229.68,10315350
2016-05-31,1229.68,1248.89,1218.15,1241.21,62527700
2016-06-01,1246.97,1288.28,1244.09,1280.6,23504000
2016-06-02,1296.93,1318.06,1293.09,1311.34,23806950
2016-06-03,1316.14,1324.79,1310.38,1322.87,17066200
2016-06-07,1331.51,1346.88,1325.75,1343.04,23142150
2016-06-08,1363.22,1363.22,1334.4,1350.73,18808100
2016-06-09,1352.65,1373.78,1350.73,1373.78,25768750
2016-06-10,1368.02,1368.98,1348.81,1350.73,14484050
2016-06-13,1341.12,1341.12,1308.46,1317.1,15248300
2016-06-14,1317.1,1331.51,1315.18,1325.75,12273050
2016-06-15,1330.55,1360.33,1328.63,1357.45,15334450
2016-06-16,1357.45,1361.3,1340.16,1353.61,14621550
2016-06-17,1354.57,1378.59,1354.57,1369.94,16419700
2016-06-20,1370.9,1391.08,1369.94,1374.74,13515800
2016-06-21,1375.71,1392.04,1369.94,1391.08,10020550
2016-06-22,1389.15,1393.0,1374.74,1388.19,8948250
2016-06-23,1387.23,1388.19,1370.9,1373.78,11256300
2016-06-24,1388.19,1388.19,1306.54,1344.96,20552600
2016-06-27,1344.96,1349.77,1330.55,1343.04,11839000
2016-06-28,1335.36,1348.81,1324.79,1344.0,10718950
2016-06-29,1402.78,1406.77,1385.85,1390.83,10527050
2016-06-30,1402.78,1439.65,1391.83,1419.72,13671700
2016-07-01,1421.71,1473.52,1421.71,1460.57,14393600
2016-07-04,1458.58,1468.54,1445.62,1460.57,7995000
2016-07-05,1460.57,1469.54,1456.58,1463.56,7870350
2016-07-06,1441.64,1446.62,1406.77,1415.74,16749150
2016-07-07,1415.74,1444.63,1410.75,1444.63,11495200
2016-07-08,1444.63,1469.54,1443.63,1454.59,13498150
2016-07-11,1454.59,1494.44,1454.59,1483.48,14056800
2016-07-12,1493.45,1499.43,1454.59,1458.58,11024700
2016-07-13,1490.46,1490.46,1457.58,1475.51,10009900
2016-07-14,1475.51,1494.44,1470.53,1494.44,12430250
2016-07-15,1494.44,1516.36,1480.5,1512.38,11623150
2016-07-18,1512.38,1527.32,1494.44,1527.32,11567200
2016-07-19,1522.34,1534.29,1516.36,1527.32,10122250
2016-07-20,1527.32,1536.29,1518.35,1534.3,7773150
2016-07-21,1534.3,1541.27,1531.31,1537.28,8544700
2016-07-22,1500.42,1522.34,1500.42,1510.38,8585150
2016-07-25,1494.44,1517.36,1489.46,1496.44,7732500
2016-07-26,1494.44,1525.33,1492.45,1524.33,7228500
2016-07-27,1506.4,1523.34,1506.4,1521.34,6335050
2016-07-28,1527.32,1530.31,1492.45,1501.42,9503700
2016-07-29,1514.37,1551.23,1505.4,1533.3,14985600
2016-08-01,1563.19,1574.15,1554.22,1562.19,11515400
2016-08-02,1562.19,1562.19,1540.27,1542.27,8315800
2016-08-03,1542.27,1542.27,1511.38,1511.38,7504900
2016-08-04,1513.37,1527.32,1511.38,1511.38,7009950
2016-08-05,1523.34,1558.21,1519.35,1555.22,6958850
2016-08-08,1560.2,1569.17,1550.24,1563.19,11125150
2016-08-09,1568.17,1573.15,1551.23,1561.2,9023200
2016-08-10,1561.2,1564.18,1528.32,1535.29,12340350
2016-08-11,1535.29,1553.22,1520.35,1553.22,10533600
2016-08-12,1553.22,1564.18,1538.28,1539.28,10474850
2016-08-16,1539.28,1570.16,1539.28,1562.19,10843100
2016-08-17,1563.19,1564.18,1545.25,1560.2,7446450
2016-08-18,1561.2,1637.91,1560.2,1633.92,18327050
2016-08-19,1631.93,1668.79,1629.94,1668.79,16805150
2016-08-22,1667.8,1685.73,1652.85,1658.83,12612200
2016-08-23,1658.83,1687.72,1650.86,1680.75,11545700
2016-08-24,1673.78,1675.77,1629.94,1646.88,15938550
2016-08-25,1623.96,1652.85,1615.99,1632.93,14173800
2016-08-26,1600.05,1616.99,1597.06,1606.03,12058000
2016-08-29,1596.07,1633.92,1591.08,1633.92,8925750
2016-08-30,1640.9,1664.81,1626.95,1638.91,7849600
2016-08-31,1634.92,1634.92,1605.03,1614.0,20532200
2016-09-01,1577.14,1582.12,1557.21,1581.12,18790150
2016-09-02,1589.09,1607.02,1582.12,1591.08,8153000
2016-09-05,1584.11,1609.02,1579.13,1600.05,8383800
2016-09-06,1601.05,1638.91,1591.08,1636.91,7660150
2016-09-07,1641.9,1645.88,1615.0,1615.0,9591850
2016-09-08,1616.99,1632.93,1608.02,1632.93,12070850
2016-09-09,1605.03,1612.01,1558.21,1569.17,13258400
2016-09-12,1484.48,1500.42,1450.61,1459.57,26499350
2016-09-13,1502.41,1543.26,1489.46,1521.34,24717250
2016-09-19,1532.3,1563.19,1530.31,1552.23,22408150
2016-09-20,1553.22,1582.12,1553.22,1579.13,12921150
2016-09-21,1589.09,1595.07,1570.16,1586.1,10509050
2016-09-22,1594.07,1634.92,1593.08,1612.01,11429950
2016-09-23,1576.14,1592.08,1560.2,1565.18,18299650
2016-09-26,1565.18,1590.09,1558.21,1562.19,14524800
2016-09-27,1544.26,1569.17,1527.32,1563.19,9834400
2016-09-28,1548.24,1567.17,1548.24,1561.2,8706400
2016-09-29,1567.17,1613.0,1566.18,1594.07,11397550
2016-09-30,1584.11,1609.02,1579.13,1592.08,11762700
2016-10-04,1604.04,1617.98,1600.05,1608.02,13053100
2016-10-05,1595.07,1619.98,1591.08,1613.0,12470450
2016-10-06,1689.72,1693.7,1660.82,1684.74,29558150
2016-10-07,1693.7,1709.64,1683.74,1699.68,26050550
2016-10-10,1643.89,1682.74,1621.97,1673.78,25293300
2016-10-11,1594.07,1618.98,1539.28,1539.28,38427150
2016-10-12,1489.46,1539.28,1488.47,1529.31,39088550
2016-10-13,1544.26,1575.14,1539.28,1551.23,21864550
2016-10-14,1542.27,1582.12,1541.27,1571.16,14158950
2016-10-17,1559.2,1596.07,1532.3,1584.11,12785200
2016-10-18,1566.18,1589.09,1566.18,1583.11,10384500
2016-10-19,1573.15,1636.91,1569.17,1618.98,15444550
2016-10-20,1619.98,1644.88,1603.04,1614.0,10330450
2016-10-21,1600.05,1607.02,1582.12,1583.11,10477500
2016-10-24,1587.1,1602.04,1584.11,1602.04,9289950
2016-10-25,1594.07,1598.06,1586.1,1591.08,9866100
2016-10-26,1591.08,1593.08,1556.21,1561.2,10534000
2016-10-27,1565.18,1611.01,1550.24,1567.17,14117000
2016-10-28,1574.15,1608.02,1574.15,1608.02,10214200
2016-10-31,1610.01,1632.93,1605.03,1632.93,12067200
2016-11-01,1623.96,1645.88,1606.03,1645.88,10347400
2016-11-02,1633.92,1645.88,1624.96,1636.91,10099250
2016-11-03,1623.96,1633.92,1600.05,1610.01,10341850
2016-11-04,1599.05,1627.95,1599.05,1620.97,7103850
2016-11-07,1640.9,1643.89,1627.95,1633.92,7661900
2016-11-08,1642.89,1642.89,1628.94,1637.91,5417450
2016-11-09,1639.9,1650.86,1585.11,1590.09,15683600
2016-11-10,1623.96,1643.89,1612.01,1642.89,11795350
2016-11-11,1579.13,1612.01,1579.13,1592.08,12836800
2016-11-14,1589.09,1590.09,1546.25,1547.25,15133300
2016-11-15,1547.25,1575.14,1533.3,1533.3,13665700
2016-11-16,1534.3,1558.21,1534.3,1552.23,13308200
2016-11-17,1549.24,1570.16,1539.28,1562.19,7870550
2016-11-18,1576.14,1582.12,1564.18,1580.12,9460750
2016-11-21,1559.2,1600.05,1559.2,1587.1,8180200
2016-11-22,1601.05,1638.91,1594.07,1633.92,9751100
2016-11-23,1654.85,1654.85,1619.98,1642.89,12668600
2016-11-24,1642.89,1645.88,1626.95,1643.89,7757150
2016-11-25,1634.92,1645.88,1626.95,1643.89,6276900
2016-11-28,1643.89,1674.77,1633.93,1670.79,13294050
2016-11-29,1683.74,1691.71,1662.82,1670.79,18081300
2016-11-30,1670.79,1740.53,1670.79,1739.53,28535200
2016-12-01,1733.55,1746.51,1726.58,1742.52,15535350
2016-12-02,1717.61,1731.56,1700.68,1720.6,15352950
2016-12-05,1710.64,1727.58,1704.66,1711.64,8484600
2016-12-06,1715.62,1753.48,1713.63,1741.52,14001800
2016-12-07,1745.51,1767.43,1745.51,1765.44,9603650
2016-12-08,1792.34,1794.33,1769.42,1783.37,16462550
2016-12-09,1788.35,1788.35,1763.44,1773.41,10652450
2016-12-12,1726.58,1761.45,1726.58,1745.51,11414450
2016-12-13,1724.59,1765.44,1724.59,1759.46,11684450
2016-12-14,1771.41,1777.39,1757.47,1770.42,7455100
2016-12-15,1734.55,1768.42,1734.55,1752.48,5773550
2016-12-16,1758.46,1794.33,1753.48,1786.36,11747700
2016-12-19,1774.4,1812.26,1774.4,1788.35,5435800
2016-12-20,1789.35,1813.26,1785.36,1805.29,7615200
2016-12-21,1811.27,1823.22,1794.33,1798.31,6552100
2016-12-22,1806.28,1808.28,1792.34,1802.3,6354600
2016-12-23,1794.33,1797.32,1773.41,1775.4,8334850
2016-12-26,1773.41,1793.33,1771.41,1791.34,4823600
2016-12-27,1792.34,1803.29,1786.36,1792.34,4653450
2016-12-28,7575.15,7604.75,7524.43,7558.25,6662900
2016-12-29,7486.38,7617.43,7482.16,7617.43,7516450
2017-01-02,7604.74,7659.7,7583.61,7630.11,4650600
2017-01-03,7668.15,7740.02,7613.2,7710.43,7357650
2017-01-04,7714.65,7718.88,7630.11,7642.79,7971750
2017-01-05,7621.65,7621.65,7511.75,7515.97,10967450
2017-01-06,7647.02,7701.97,7617.43,7651.25,8880950
2017-01-09,7735.79,7926.01,7727.33,7866.83,13194900
2017-01-10,7879.51,7904.88,7837.24,7871.06,9099800
2017-01-11,7930.24,8150.06,7909.1,8090.87,12018150
2017-01-12,8031.69,8200.78,8027.47,8200.78,11669150
2017-01-13,8052.83,8099.33,7917.56,7917.56,15954450
2017-01-16,7790.74,7993.65,7676.61,7748.47,16611500
2017-01-17,7731.56,7917.56,7731.56,7811.88,8150700
2017-01-18,7828.79,7926.01,7740.02,7807.65,8875400
2017-01-19,7972.51,8014.78,7824.56,7921.79,9418900
2017-01-20,7845.7,7909.1,7794.97,7862.6,9185000
2017-01-23,7862.6,8044.37,7820.33,8044.37,8810400
2017-01-24,8057.06,8154.28,8006.33,8065.51,11048750
2017-01-25,8103.56,8327.6,8099.33,8327.6,13433850
2017-01-26,8331.82,8454.41,8331.82,8433.28,15214500
2017-01-31,8433.28,8433.28,8340.28,8340.28,17992200
2017-02-01,8357.19,8382.55,8251.51,8268.42,14150400
2017-02-02,8369.87,8382.55,8285.33,8319.14,15029300
2017-02-03,8327.6,8348.73,8281.1,8340.28,10386350
2017-02-06,8365.64,8382.55,8272.64,8361.42,8860700
2017-02-07,8361.41,8365.64,8192.33,8205.01,14041800
2017-02-08,8188.1,8196.55,8073.97,8116.24,17092950
2017-02-09,8196.55,8209.24,8078.19,8116.24,13694150
2017-02-10,8116.24,8192.33,8095.1,8107.78,11020750
2017-02-13,7976.74,8044.37,7972.51,8023.24,11102050
2017-02-14,8023.24,8086.65,7887.97,7942.92,13124150
2017-02-15,7837.24,8023.24,7837.24,7972.51,14191550
2017-02-16,7989.42,8107.78,7985.19,8035.92,10226350
2017-02-17,7938.69,8040.15,7879.51,8002.1,15377450
2017-02-20,8078.19,8196.55,8065.51,8171.19,7485800
2017-02-21,8145.83,8361.41,8120.46,8230.37,10562600
2017-02-22,8243.05,8314.92,8238.83,8306.46,8539450
2017-02-23,8247.28,8336.05,8247.28,8281.1,10217300
2017-02-24,8234.6,8264.19,8044.37,8078.19,9296850
2017-02-27,8035.92,8061.28,7968.28,8044.37,9033700
2017-02-28,8044.37,8192.33,8023.24,8124.69,15088700
2017-03-02,8120.46,8424.82,8120.46,8395.23,21249800
2017-03-03,8314.92,8395.23,8276.87,8374.1,12708700
2017-03-06,8289.55,8500.91,8289.55,8471.32,12234850
2017-03-07,8412.14,8522.05,8412.14,8496.69,10553250
2017-03-08,8496.69,8585.46,8484.0,8496.69,12140950
2017-03-09,8496.69,8517.82,8458.64,8496.69,14372250
2017-03-10,8445.96,8543.18,8424.82,8492.46,10227800
2017-03-13,8462.87,8661.55,8462.87,8581.23,7424100
2017-03-14,8585.46,8779.91,8560.09,8741.86,11325050
2017-03-15,8623.5,8758.77,8623.5,8750.32,9587850
2017-03-16,8834.86,8915.18,8779.91,8843.32,9933150
2017-03-17,8834.86,8982.81,8817.95,8961.68,12602300
2017-03-20,8877.14,8902.5,8822.18,8856.0,10250050
2017-03-21,8830.64,9020.86,8826.41,8995.5,14220150
2017-03-22,8792.59,8974.36,8788.36,8974.36,16427250
2017-03-23,8919.41,8953.22,8813.73,8834.86,15397100
2017-03-24,8792.59,8872.91,8682.68,8771.46,12808150
2017-03-27,8708.05,8851.77,8703.82,8708.05,12177650
2017-03-28,8784.14,8843.32,8746.09,8767.23,8216250
2017-03-29,8822.18,8868.68,8788.36,8830.64,10093250
2017-03-30,10633.32,10775.51,10633.32,10658.71,8204000
2017-03-31,10618.09,10668.87,10460.67,10460.67,10500300
2017-04-03,10511.45,10592.7,10486.06,10521.61,9579400
2017-04-04,10562.23,10709.49,10541.92,10684.1,12255500
2017-04-05,10638.4,10724.73,10587.62,10699.34,10699700
2017-04-06,10663.79,10684.1,10562.23,10623.17,9683400
2017-04-07,10613.01,10618.09,10450.51,10562.23,10021000
2017-04-10,10648.56,10648.56,10536.84,10648.56,7141350
2017-04-11,10648.56,10648.56,10557.15,10562.23,7172900
2017-04-12,10628.25,10648.56,10587.62,10638.4,8274900
2017-04-13,10577.47,10780.59,10577.47,10770.43,9040800
2017-04-14,10704.42,10729.81,10602.86,10668.87,5462850
2017-04-17,10663.79,10684.1,10541.92,10552.07,5224750
2017-04-18,10582.54,10618.09,10480.98,10536.84,6860650
2017-04-19,10486.06,10516.53,10384.5,10384.5,11762900
2017-04-20,10303.25,10359.11,10176.3,10227.08,21148850
2017-04-21,10277.86,10511.45,10277.86,10348.96,15130500
2017-04-24,10475.91,10475.91,10389.58,10470.83,8990150
2017-04-25,10526.68,10851.68,10491.14,10841.52,19299600
2017-04-26,10841.52,10866.91,10795.82,10866.91,14794800
2017-04-27,10841.52,11303.62,10653.64,11130.97,23032250
2017-04-28,11623.53,11628.61,11303.62,11329.01,22685700
2017-05-02,11552.44,11552.44,11364.56,11400.1,14068300
2017-05-04,11603.22,11603.22,11389.94,11557.52,13690100
2017-05-08,11557.52,11938.37,11511.82,11938.37,19582550
2017-05-10,11720.01,11989.15,11577.83,11577.83,23410950
2017-05-11,11532.13,11725.1,11481.35,11552.44,21277850
2017-05-12,11618.45,11720.01,11593.06,11633.69,9422900
2017-05-15,11582.91,11750.48,11582.91,11704.78,8001400
2017-05-16,11846.97,11882.51,11704.78,11775.87,8803750
2017-05-17,11709.86,11841.89,11704.78,11765.72,7424450
2017-05-18,11613.38,11679.39,11562.6,11664.16,11160350
2017-05-19,11587.99,11623.53,11354.4,11354.4,15762350
2017-05-22,11435.65,11521.97,11364.55,11450.88,17643550
2017-05-23,11527.05,11572.75,11400.1,11405.18,12607050
2017-05-24,11389.94,11501.66,11374.71,11395.02,8675400
2017-05-25,11466.11,11598.14,11374.71,11598.14,13044800
2017-05-26,11577.83,11796.19,11562.6,11699.7,13613650
2017-05-29,11735.25,11780.95,11521.97,11582.91,8739550
2017-05-30,11557.52,11593.06,11293.46,11334.09,12433600
2017-05-31,11318.85,11430.57,11273.15,11349.32,18669100
2017-06-01,11389.95,11400.1,11273.15,11344.24,9753500
2017-06-02,11440.73,11669.24,11425.49,11669.24,12488750
2017-06-05,11689.55,11770.8,11608.3,11664.16,7599400
2017-06-07,11806.34,11806.34,11486.43,11501.66,13729400
2017-06-08,11425.49,11572.75,11425.49,11466.12,13978750
2017-06-09,11598.14,11791.11,11577.83,11704.78,11732850
2017-06-12,11532.13,11577.83,11461.04,11521.97,10954300
2017-06-13,11461.04,11582.91,11461.04,11527.05,8624900
2017-06-14,11628.61,11694.62,11486.43,11516.89,10166700
2017-06-15,11598.14,11659.08,11471.19,11598.14,9657000
