Date,Open,High,Low,Close
2019-10-23,51300.0,51500.0,50800.0,51200.0
2019-10-24,52500.0,52500.0,50500.0,50700.0
2019-10-25,50800.0,51200.0,50500.0,50900.0
2019-10-28,50700.0,51500.0,50700.0,51300.0
2019-10-29,51400.0,51700.0,50800.0,51100.0
2019-10-30,50700.0,50800.0,50200.0,50400.0
2019-10-31,51000.0,51400.0,50300.0,50400.0
2019-11-01,50600.0,51200.0,50400.0,51200.0
2019-11-04,51700.0,52300.0,51400.0,52300.0
2019-11-05,52400.0,52700.0,52100.0,52700.0
2019-11-06,52900.0,53500.0,52700.0,53300.0
2019-11-07,53400.0,53400.0,52400.0,52900.0
2019-11-08,53200.0,53300.0,52000.0,52100.0
2019-11-11,52200.0,52200.0,51400.0,51600.0
2019-11-12,51800.0,52600.0,51600.0,52600.0
2019-11-13,52500.0,52500.0,52000.0,52500.0
2019-11-15,52900.0,53700.0,52600.0,53700.0
2019-11-18,53600.0,53800.0,53200.0,53500.0
2019-11-19,53200.0,53500.0,52700.0,53500.0
2019-11-20,53400.0,53400.0,52000.0,52000.0
2019-11-21,51600.0,52100.0,50600.0,51000.0
2019-11-22,51000.0,51600.0,50900.0,51600.0
2019-11-25,52200.0,52600.0,51700.0,51800.0
2019-11-26,51900.0,52900.0,51800.0,51800.0
2019-11-27,51800.0,52300.0,51600.0,52200.0
2019-11-28,51900.0,52100.0,51300.0,51300.0
2019-11-29,51200.0,51400.0,50200.0,50300.0
2019-12-02,50900.0,51300.0,50400.0,50400.0
2019-12-03,49800.0,50300.0,49500.0,49900.0
2019-12-04,49600.0,49850.0,49000.0,49450.0
2019-12-05,50200.0,50400.0,49500.0,49500.0
2019-12-06,50100.0,50900.0,49950.0,50400.0
2019-12-09,50900.0,51400.0,50700.0,51200.0
2019-12-10,51000.0,51600.0,50700.0,51500.0
2019-12-11,51500.0,52200.0,51400.0,51900.0
2019-12-12,53000.0,53300.0,52700.0,53300.0
2019-12-13,54500.0,54800.0,53900.0,54700.0
2019-12-16,54500.0,54900.0,54300.0,54700.0
2019-12-17,55800.0,56700.0,55400.0,56700.0
2019-12-18,56700.0,57200.0,56000.0,56300.0
2019-12-19,57000.0,57300.0,55500.0,56000.0
2019-12-20,56100.0,56500.0,55600.0,56000.0
2019-12-23,56100.0,56400.0,55100.0,55500.0
2019-12-24,55600.0,55700.0,54800.0,55000.0
2019-12-26,54700.0,55400.0,54400.0,55400.0
2019-12-27,55700.0,56900.0,55500.0,56500.0
2019-12-30,56200.0,56600.0,55700.0,55800.0
2020-01-02,55500.0,56000.0,55000.0,55200.0
2020-01-03,56000.0,56600.0,54900.0,55500.0
2020-01-06,54900.0,55600.0,54600.0,55500.0
2020-01-07,55700.0,56400.0,55600.0,55800.0
2020-01-08,56200.0,57400.0,55900.0,56800.0
2020-01-09,58400.0,58600.0,57400.0,58600.0
2020-01-10,58800.0,59700.0,58300.0,59500.0
2020-01-13,59600.0,60000.0,59100.0,60000.0
2020-01-14,60400.0,61000.0,59900.0,60000.0
2020-01-15,59500.0,59600.0,58900.0,59000.0
2020-01-16,59100.0,60700.0,59000.0,60700.0
2020-01-17,61900.0,62000.0,61000.0,61300.0
2020-01-20,62000.0,62800.0,61700.0,62400.0
2020-01-21,62000.0,62400.0,61200.0,61400.0
2020-01-22,60500.0,62600.0,60400.0,62300.0
2020-01-23,61800.0,61800.0,60700.0,60800.0
2020-01-28,59400.0,59400.0,58300.0,58800.0
2020-01-29,59100.0,59700.0,58800.0,59100.0
2020-01-30,58800.0,58800.0,56800.0,57200.0
2020-01-31,57800.0,58400.0,56400.0,56400.0
2020-02-03,55500.0,57400.0,55200.0,57200.0
2020-02-04,57100.0,59000.0,56800.0,58900.0
2020-02-05,60000.0,60200.0,58900.0,59500.0
2020-02-06,60100.0,61100.0,59700.0,61100.0
2020-02-07,61100.0,61200.0,59700.0,60400.0
2020-02-10,59200.0,59800.0,59100.0,59700.0
2020-02-11,59800.0,60700.0,59700.0,59900.0
2020-02-12,60300.0,60700.0,59700.0,60500.0
2020-02-13,61200.0,61600.0,60500.0,60700.0
2020-02-14,60900.0,61900.0,60200.0,61800.0
2020-02-17,61600.0,62000.0,61200.0,61500.0
2020-02-18,60800.0,60900.0,59700.0,59800.0
2020-02-19,59800.0,60400.0,59400.0,60200.0
2020-02-20,60700.0,61300.0,59600.0,60000.0
2020-02-21,58800.0,59800.0,58500.0,59200.0
2020-02-24,57400.0,58100.0,56800.0,56800.0
2020-02-25,56200.0,58000.0,56200.0,57900.0
2020-02-26,56000.0,57000.0,56000.0,56500.0
2020-02-27,56300.0,56900.0,55500.0,55900.0
2020-02-28,55000.0,55500.0,54200.0,54200.0
2020-03-02,54300.0,55500.0,53600.0,55000.0
2020-03-03,56700.0,56900.0,55100.0,55400.0
2020-03-04,54800.0,57600.0,54600.0,57400.0
2020-03-05,57600.0,58000.0,56700.0,57800.0
2020-03-06,56500.0,57200.0,56200.0,56500.0
2020-03-09,56500.0,56500.0,56500.0,56500.0
2020-03-10,53800.0,54900.0,53700.0,54600.0
2020-03-11,54300.0,54400.0,52000.0,52100.0
2020-03-12,52100.0,52100.0,52100.0,52100.0
2020-03-13,47450.0,51600.0,46850.0,49950.0
2020-03-16,50100.0,50900.0,48800.0,48900.0
2020-03-17,46900.0,49650.0,46700.0,47300.0
2020-03-18,47750.0,48350.0,45600.0,45600.0
2020-03-19,46400.0,46650.0,42300.0,42950.0
2020-03-20,44150.0,45500.0,43550.0,45400.0
2020-03-23,42600.0,43550.0,42400.0,42500.0
2020-03-24,43850.0,46950.0,43050.0,46950.0
2020-03-25,48950.0,49600.0,47150.0,48650.0
2020-03-26,49000.0,49300.0,47700.0,47800.0
2020-03-27,49600.0,49700.0,46850.0,48300.0
2020-03-30,47050.0,48350.0,46550.0,47850.0
2020-03-31,48000.0,48500.0,47150.0,47750.0
2020-04-01,47450.0,47900.0,45800.0,45800.0
2020-04-02,46200.0,46850.0,45350.0,46800.0
2020-04-03,47400.0,47600.0,46550.0,47000.0
2020-04-06,47500.0,48800.0,47250.0,48700.0
2020-04-07,49650.0,50200.0,49000.0,49600.0
2020-04-08,49600.0,49750.0,48600.0,48600.0
2020-04-09,49750.0,49800.0,48700.0,49100.0
2020-04-10,48950.0,49250.0,48650.0,49250.0
2020-04-13,48650.0,48900.0,48300.0,48300.0
2020-04-14,48800.0,49200.0,48300.0,49000.0
2020-04-16,49350.0,49350.0,48550.0,49000.0
2020-04-17,50800.0,52000.0,50300.0,51400.0
2020-04-20,51400.0,51400.0,50000.0,50100.0
2020-04-21,49400.0,49700.0,48700.0,49250.0
2020-04-22,48700.0,50000.0,48350.0,49850.0
2020-04-23,50200.0,50300.0,49500.0,49850.0
2020-04-24,49650.0,49750.0,49000.0,49350.0
2020-04-27,49350.0,50000.0,49100.0,49850.0
2020-04-28,49850.0,50100.0,49300.0,50100.0
2020-04-29,49900.0,50500.0,49600.0,50000.0
2020-05-04,48900.0,49100.0,48500.0,48500.0
2020-05-06,49000.0,49200.0,48500.0,49200.0
2020-05-07,49200.0,49300.0,48700.0,48800.0
2020-05-08,49100.0,49350.0,48800.0,48800.0
2020-05-11,48900.0,49250.0,48300.0,48400.0
2020-05-12,48400.0,48500.0,47550.0,47900.0
2020-05-13,47250.0,48550.0,47200.0,48550.0
2020-05-14,47750.0,48100.0,47650.0,48000.0
2020-05-15,48400.0,48450.0,47700.0,47850.0
2020-05-18,47950.0,49100.0,47600.0,48800.0
2020-05-19,50100.0,50500.0,49700.0,50300.0
2020-05-20,50000.0,50200.0,49800.0,50000.0
2020-05-21,50300.0,50400.0,49850.0,49950.0
2020-05-22,49600.0,49800.0,48600.0,48750.0
2020-05-25,48750.0,48900.0,48450.0,48850.0
2020-05-26,48700.0,49450.0,48600.0,49250.0
2020-05-27,48950.0,50000.0,48800.0,49900.0
2020-05-28,51100.0,51200.0,49900.0,50400.0
2020-05-29,50000.0,50700.0,49700.0,50700.0
2020-06-01,50800.0,51200.0,50600.0,51200.0
2020-06-02,51000.0,51500.0,50800.0,51400.0
2020-06-03,51800.0,55000.0,51700.0,54500.0
2020-06-04,55800.0,57000.0,54600.0,54600.0
2020-06-05,54400.0,55900.0,54000.0,55500.0
2020-06-08,56400.0,56500.0,54700.0,54900.0
2020-06-09,55800.0,56500.0,54400.0,55500.0
2020-06-10,55100.0,55900.0,54900.0,55400.0
2020-06-11,54500.0,55100.0,53200.0,54300.0
2020-06-12,52100.0,52800.0,51500.0,52300.0
2020-06-15,51400.0,52000.0,49900.0,49900.0
2020-06-16,51200.0,52100.0,50600.0,52100.0
2020-06-17,52100.0,52900.0,51300.0,52200.0
2020-06-18,52200.0,52300.0,51600.0,52300.0
2020-06-19,52600.0,52900.0,51600.0,52900.0
2020-06-22,52000.0,52600.0,51800.0,52000.0
2020-06-23,52500.0,52800.0,51100.0,51400.0
2020-06-24,51900.0,53900.0,51600.0,52900.0
2020-06-25,52100.0,53000.0,51900.0,51900.0
2020-06-26,52800.0,53900.0,52200.0,53300.0
2020-06-29,52500.0,53200.0,52000.0,52400.0
2020-06-30,53900.0,53900.0,52800.0,52800.0
2020-07-01,53400.0,53600.0,52400.0,52600.0
2020-07-02,52100.0,52900.0,52100.0,52900.0
2020-07-03,53000.0,53600.0,52700.0,53600.0
2020-07-06,54000.0,55000.0,53800.0,55000.0
2020-07-07,55800.0,55900.0,53400.0,53400.0
2020-07-08,53600.0,53900.0,52900.0,53000.0
2020-07-09,53200.0,53600.0,52800.0,52800.0
2020-07-10,53100.0,53200.0,52300.0,52700.0
2020-07-13,53300.0,53800.0,53100.0,53400.0
2020-07-14,53700.0,53800.0,53200.0,53800.0
2020-07-15,54400.0,55000.0,54300.0,54700.0
2020-07-16,54800.0,54800.0,53800.0,53800.0
2020-07-17,54200.0,54700.0,54100.0,54400.0
2020-07-20,54800.0,54800.0,54000.0,54200.0
2020-07-21,55200.0,55400.0,54800.0,55300.0
2020-07-22,55300.0,55500.0,54700.0,54700.0
