Date,Open,High,Low,Close
2019-11-12,69400.0,69900.0,68600.0,69000.0
2019-11-13,69000.0,69000.0,67900.0,68800.0
2019-11-15,69000.0,70700.0,69000.0,70500.0
2019-11-18,70700.0,72200.0,70400.0,71500.0
2019-11-19,71200.0,72500.0,70900.0,71900.0
2019-11-20,71500.0,71800.0,70300.0,70900.0
2019-11-21,70700.0,71300.0,69700.0,70400.0
2019-11-22,70200.0,70600.0,69500.0,70100.0
2019-11-25,70500.0,71400.0,70200.0,71400.0
2019-11-26,71400.0,71900.0,70900.0,70900.0
2019-11-27,71500.0,72000.0,71000.0,71500.0
2019-11-28,71400.0,71600.0,70200.0,71000.0
2019-11-29,71200.0,71200.0,69700.0,69900.0
2019-12-02,70000.0,70400.0,69800.0,70300.0
2019-12-03,69800.0,70500.0,69400.0,70500.0
2019-12-04,69600.0,70100.0,69400.0,70000.0
2019-12-05,70200.0,70600.0,69300.0,70000.0
2019-12-06,69700.0,70200.0,69500.0,70200.0
2019-12-09,70400.0,70500.0,68700.0,69100.0
2019-12-10,69300.0,71200.0,69200.0,71200.0
2019-12-11,71400.0,71500.0,70400.0,71200.0
2019-12-12,71200.0,72100.0,71000.0,71700.0
2019-12-13,72500.0,72800.0,72100.0,72200.0
2019-12-16,72200.0,72400.0,71700.0,72000.0
2019-12-17,72200.0,73100.0,72100.0,72400.0
2019-12-18,72400.0,72900.0,71700.0,72500.0
2019-12-19,72200.0,72600.0,71800.0,72500.0
2019-12-20,72700.0,72700.0,71600.0,72500.0
2019-12-23,72600.0,72600.0,71900.0,72500.0
2019-12-24,72500.0,72700.0,71900.0,71900.0
2019-12-26,72000.0,72200.0,71200.0,71300.0
2019-12-27,71300.0,72100.0,71100.0,71800.0
2019-12-30,71800.0,72200.0,71600.0,72100.0
2020-01-02,71800.0,72100.0,71000.0,71000.0
2020-01-03,71400.0,71900.0,70800.0,71100.0
2020-01-06,70300.0,70500.0,69600.0,69900.0
2020-01-07,69800.0,70600.0,69800.0,70300.0
2020-01-08,70300.0,70300.0,67000.0,67500.0
2020-01-09,68100.0,68300.0,66100.0,66600.0
2020-01-10,67000.0,67500.0,66400.0,66800.0
2020-01-13,66900.0,67000.0,66200.0,66600.0
2020-01-14,67200.0,69400.0,67100.0,68300.0
2020-01-15,68800.0,70000.0,68600.0,69600.0
2020-01-16,69800.0,70000.0,68900.0,69900.0
2020-01-17,69800.0,70200.0,68900.0,69200.0
2020-01-20,69600.0,71700.0,69400.0,71200.0
2020-01-21,71400.0,71600.0,70100.0,70100.0
2020-01-22,69800.0,70500.0,68600.0,70400.0
2020-01-23,69600.0,69700.0,68600.0,69000.0
2020-01-28,66600.0,67500.0,66600.0,67100.0
2020-01-29,67100.0,68000.0,66900.0,67200.0
2020-01-30,67000.0,67800.0,66900.0,67200.0
2020-01-31,67200.0,67600.0,65800.0,65900.0
2020-02-03,65400.0,65600.0,64100.0,64900.0
2020-02-04,64400.0,65400.0,64400.0,65100.0
2020-02-05,65600.0,65700.0,64800.0,65200.0
2020-02-06,65600.0,67000.0,65500.0,66800.0
2020-02-07,66700.0,67400.0,66500.0,67300.0
2020-02-10,67000.0,67000.0,66100.0,67000.0
2020-02-11,67500.0,67600.0,66800.0,67200.0
2020-02-12,67000.0,68300.0,67000.0,67900.0
2020-02-13,68200.0,68400.0,67000.0,67100.0
2020-02-14,67200.0,67600.0,66700.0,67000.0
2020-02-17,66900.0,67300.0,66000.0,67000.0
2020-02-18,67900.0,70000.0,67700.0,68900.0
2020-02-19,69300.0,69400.0,68000.0,68800.0
2020-02-20,68700.0,69000.0,66700.0,67200.0
2020-02-21,66000.0,67000.0,65800.0,66100.0
2020-02-24,64800.0,65000.0,63100.0,63300.0
2020-02-25,62200.0,63500.0,62100.0,63000.0
2020-02-26,62100.0,63700.0,61500.0,63300.0
2020-02-27,63000.0,63600.0,62000.0,62400.0
2020-02-28,61400.0,61700.0,60000.0,60400.0
2020-03-02,60300.0,61200.0,59600.0,60100.0
2020-03-03,61500.0,61700.0,60000.0,60200.0
2020-03-04,60100.0,61200.0,60100.0,60600.0
2020-03-05,61300.0,61900.0,60800.0,61500.0
2020-03-06,60900.0,61100.0,60200.0,60300.0
2020-03-09,60300.0,60300.0,60300.0,60300.0
2020-03-10,58800.0,61400.0,58400.0,60000.0
2020-03-11,60000.0,61000.0,58100.0,59000.0
2020-03-12,59000.0,59000.0,59000.0,59000.0
2020-03-13,51100.0,54500.0,50600.0,52500.0
2020-03-16,53100.0,54200.0,50400.0,50400.0
2020-03-17,48000.0,52000.0,48000.0,49450.0
2020-03-18,50200.0,50800.0,47700.0,48000.0
2020-03-19,48900.0,49600.0,43650.0,43650.0
2020-03-20,44600.0,45700.0,43550.0,45100.0
2020-03-23,42350.0,42850.0,41600.0,41850.0
2020-03-24,42700.0,44450.0,42200.0,44400.0
2020-03-25,48400.0,48850.0,46800.0,48500.0
2020-03-26,49450.0,51300.0,48600.0,49000.0
2020-03-27,51300.0,51500.0,48000.0,49400.0
2020-03-30,48400.0,49200.0,47100.0,48500.0
2020-03-31,49100.0,49500.0,47600.0,48200.0
2020-04-01,48250.0,50800.0,47850.0,48100.0
2020-04-02,49100.0,50000.0,48500.0,49300.0
2020-04-03,50100.0,51200.0,49200.0,49850.0
2020-04-06,50400.0,51100.0,49900.0,51100.0
2020-04-07,52500.0,55600.0,50900.0,54500.0
2020-04-08,54800.0,54800.0,53300.0,53300.0
2020-04-09,54200.0,54300.0,53300.0,54200.0
2020-04-10,54100.0,54100.0,53300.0,53800.0
2020-04-13,53800.0,54100.0,52800.0,53200.0
2020-04-14,53600.0,53900.0,53000.0,53600.0
2020-04-16,53100.0,53600.0,52500.0,53500.0
2020-04-17,54300.0,55900.0,53900.0,54500.0
2020-04-20,54700.0,54800.0,53500.0,53800.0
2020-04-21,53400.0,53500.0,51700.0,52600.0
2020-04-22,52000.0,52400.0,51300.0,52400.0
2020-04-23,52700.0,53500.0,52500.0,53300.0
2020-04-24,52800.0,53200.0,52300.0,52600.0
2020-04-27,52800.0,53800.0,52700.0,53400.0
2020-04-28,53800.0,54500.0,53100.0,53600.0
2020-04-29,53900.0,55100.0,53600.0,54900.0
2020-05-04,54000.0,55800.0,53400.0,55200.0
2020-05-06,56300.0,56400.0,55200.0,55500.0
2020-05-07,55100.0,55100.0,54100.0,54700.0
2020-05-08,55000.0,55500.0,54900.0,55200.0
2020-05-11,55400.0,55700.0,54300.0,54500.0
2020-05-12,54600.0,55400.0,54000.0,54500.0
2020-05-13,53800.0,55000.0,53600.0,55000.0
2020-05-14,54500.0,54900.0,53900.0,54200.0
2020-05-15,54200.0,54500.0,53400.0,54400.0
2020-05-18,54800.0,56400.0,54400.0,56400.0
2020-05-19,57800.0,58600.0,57200.0,58200.0
2020-05-20,57700.0,58000.0,57100.0,58000.0
2020-05-21,58000.0,58300.0,57000.0,57200.0
2020-05-22,57200.0,57300.0,55900.0,56300.0
2020-05-25,56600.0,56600.0,55400.0,56100.0
2020-05-26,56300.0,57800.0,56200.0,57100.0
2020-05-27,57500.0,60000.0,57400.0,59500.0
2020-05-28,59700.0,59800.0,57400.0,58500.0
2020-05-29,57900.0,59300.0,57500.0,59300.0
2020-06-01,59000.0,59500.0,58500.0,59200.0
2020-06-02,59200.0,61000.0,59200.0,60000.0
2020-06-03,60500.0,62400.0,60500.0,62100.0
2020-06-04,62800.0,63100.0,61200.0,62200.0
2020-06-05,62200.0,63000.0,61700.0,63000.0
2020-06-08,64500.0,64500.0,63000.0,64000.0
2020-06-09,64800.0,67100.0,64500.0,66600.0
2020-06-10,67400.0,70400.0,66600.0,70100.0
2020-06-11,69500.0,70800.0,67500.0,69000.0
2020-06-12,65300.0,68900.0,65200.0,67800.0
2020-06-15,67000.0,67100.0,62800.0,62900.0
2020-06-16,65100.0,66100.0,64400.0,65200.0
2020-06-17,64700.0,68300.0,64600.0,68200.0
2020-06-18,68000.0,69200.0,66900.0,67800.0
2020-06-19,68500.0,68800.0,65900.0,68800.0
2020-06-22,67900.0,68500.0,67300.0,67500.0
2020-06-23,68100.0,68100.0,65000.0,66600.0
2020-06-24,66400.0,68000.0,66200.0,67000.0
2020-06-25,65600.0,66000.0,64600.0,64700.0
2020-06-26,65500.0,65500.0,64500.0,64700.0
2020-06-29,63800.0,64000.0,62500.0,63500.0
2020-06-30,64000.0,64500.0,63200.0,63200.0
2020-07-01,64000.0,65400.0,63600.0,64400.0
2020-07-02,64500.0,65200.0,64000.0,64600.0
2020-07-03,65000.0,65400.0,64100.0,65000.0
2020-07-06,65500.0,68800.0,65000.0,68100.0
2020-07-07,69400.0,69500.0,64600.0,65500.0
2020-07-08,66200.0,67900.0,65600.0,66400.0
2020-07-09,67500.0,68400.0,67100.0,67700.0
2020-07-10,68100.0,68600.0,66500.0,68200.0
2020-07-13,69200.0,69400.0,68200.0,68500.0
2020-07-14,68700.0,71200.0,68600.0,70800.0
2020-07-15,71700.0,75000.0,71600.0,74900.0
2020-07-16,75100.0,76000.0,73000.0,74500.0
2020-07-17,75100.0,76700.0,74200.0,75700.0
2020-07-20,75600.0,76200.0,74500.0,76000.0
2020-07-21,76200.0,76300.0,74600.0,74900.0
2020-07-22,75000.0,76300.0,74500.0,74700.0
