Date,Open,High,Low,Close
2017-10-13,18772.01,18875.27,18510.43,18586.15
2017-10-16,18579.27,18882.15,18503.55,18558.62
2017-10-17,18593.03,19061.13,18586.15,18861.5
2017-10-18,18868.38,19012.94,18599.92,18847.73
2017-10-19,18827.08,18827.08,18235.08,18235.08
2017-10-20,18173.12,18620.57,18173.12,18531.08
2017-10-23,18792.66,18806.43,18586.15,18689.41
2017-10-24,18827.08,18854.62,18599.92,18599.92
2017-10-25,18599.92,18730.71,18482.89,18551.73
2017-10-26,18489.78,18551.73,18035.45,18035.45
2017-10-27,18035.45,18352.1,17945.96,18269.5
2017-10-30,18510.43,18696.29,18482.89,18599.92
2017-10-31,18606.8,19081.78,18414.05,18957.87
2017-11-01,19790.81,19790.81,19336.48,19694.43
2017-11-02,19790.81,19797.69,19536.11,19639.37
2017-11-03,19639.36,19666.9,19226.34,19405.32
2017-11-06,19405.32,19446.62,19047.36,19405.32
2017-11-07,19405.32,19591.18,19226.34,19308.94
2017-11-08,19308.94,19639.36,19226.34,19536.11
2017-11-09,19591.18,19591.18,19240.11,19391.55
2017-11-10,19205.69,19460.39,19198.8,19412.2
2017-11-13,19412.2,19549.88,19308.94,19405.32
2017-11-14,19405.32,19529.22,19246.99,19246.99
2017-11-15,19246.99,19384.67,19040.48,19047.36
2017-11-17,19412.2,19577.41,19212.57,19212.57
2017-11-20,19240.11,19267.64,18999.18,18999.18
2017-11-21,19068.01,19219.46,19026.71,19026.71
2017-11-22,19267.64,19343.36,19143.73,19260.76
2017-11-24,19033.59,19102.43,18992.29,19088.66
2017-11-27,19054.24,19054.24,18118.05,18118.05
2017-11-28,18138.7,18338.33,17801.4,18338.33
2017-11-29,18310.8,18324.57,18069.87,18104.29
2017-11-30,17484.75,17849.59,17278.24,17484.75
2017-12-01,17484.75,17822.05,17484.75,17498.52
2017-12-04,17498.52,17670.61,17216.28,17670.61
2017-12-05,17415.91,17656.84,17305.77,17643.07
2017-12-06,17643.08,17746.33,17216.28,17216.28
2017-12-07,17223.17,17546.7,17216.28,17464.1
2017-12-08,17677.49,17897.77,17567.35,17897.77
2017-12-11,17897.77,17911.54,17725.68,17822.05
2017-12-12,17835.82,17932.19,17780.75,17932.19
2017-12-13,17932.19,17932.19,17588.01,17663.73
2017-12-14,17663.73,17994.15,17574.24,17574.24
2017-12-15,17636.19,17718.8,17388.38,17422.79
2017-12-18,17422.79,17636.19,17422.79,17622.42
2017-12-19,17739.45,17925.31,17732.56,17746.33
2017-12-21,17553.59,17574.24,16899.63,16913.4
2017-12-22,17002.88,17195.63,16947.81,17106.14
2017-12-26,17126.79,17243.82,16589.86,16589.86
2017-12-27,30420.96,30793.76,30110.29,30669.49
2017-12-28,30793.76,31663.64,30756.48,31663.64
2018-01-03,32645.36,32657.79,31949.46,32073.73
2018-01-04,32384.4,32421.68,31464.81,31738.21
2018-01-05,31874.9,32384.4,31812.76,32384.4
2018-01-08,32558.37,32632.94,31999.17,32322.26
2018-01-09,31974.32,32135.86,31054.73,31315.69
2018-01-10,31377.82,31390.25,30222.13,30346.39
2018-01-11,29948.74,30607.36,29836.89,29973.59
2018-01-12,29973.59,30122.71,29054.0,29948.73
2018-01-15,30321.54,30433.38,29774.76,30159.99
2018-01-16,30296.69,31154.14,30209.7,31067.15
2018-01-17,31079.58,31079.58,30483.09,30831.04
2018-01-18,31079.58,31464.81,30955.31,31005.02
2018-01-19,31303.26,31303.26,30470.66,30644.64
2018-01-22,30222.13,30246.98,29799.61,29973.59
2018-01-23,30234.55,30545.22,30010.87,30545.22
2018-01-24,30358.82,30880.75,30172.42,30657.07
2018-01-25,30582.5,31290.84,30545.22,31228.7
2018-01-26,31377.82,31551.8,30967.74,31551.8
2018-01-29,31812.77,31986.74,31626.36,31825.19
2018-01-30,31340.54,31464.81,30930.46,30942.88
2018-01-31,31079.58,33639.51,30818.61,31005.02
2018-02-01,31452.39,31663.64,30893.18,30955.31
2018-02-02,30681.92,30694.35,29638.06,29638.06
2018-02-05,28892.45,30023.3,28581.78,29774.76
2018-02-06,28954.59,29774.76,28942.16,29464.09
2018-02-07,29973.59,29986.02,28457.51,28457.51
2018-02-08,28656.34,28967.01,28569.35,28581.78
2018-02-09,27612.48,28072.28,27600.06,27774.03
2018-02-12,28022.57,28780.61,27985.29,28407.8
2018-02-13,28706.05,29861.74,28706.05,29538.65
2018-02-14,29874.17,30507.94,29787.19,30445.81
2018-02-19,30942.88,30942.88,29737.48,30060.58
2018-02-20,29849.32,29923.88,29339.82,29451.66
2018-02-21,29377.1,29563.5,29103.71,29377.1
2018-02-22,29364.67,29364.67,29054.0,29054.0
2018-02-23,29054.0,29700.2,29054.0,29339.82
2018-02-26,29377.1,29551.07,29252.83,29439.23
2018-02-27,30048.15,30060.58,29439.23,29439.23
2018-02-28,29439.23,29886.6,29203.12,29240.4
2018-03-02,28942.16,29078.85,28581.78,28594.21
2018-03-05,28469.94,28681.2,28010.15,28084.71
2018-03-06,28532.07,29265.26,28469.94,29215.55
2018-03-07,29948.74,30383.68,29339.82,30209.7
2018-03-08,30570.08,30744.05,29874.17,30570.08
2018-03-09,30719.2,31402.68,30594.93,30905.6
2018-03-12,31415.1,31551.8,30806.19,30905.6
2018-03-13,31539.37,32098.58,31290.84,32098.58
2018-03-14,31700.92,32309.84,31688.5,32160.72
2018-03-15,32309.84,32322.26,31700.92,32024.02
2018-03-16,31825.19,31949.46,31216.27,31775.48
2018-03-19,31452.39,31899.75,31340.54,31526.95
2018-03-20,31502.09,31812.77,31129.29,31812.77
2018-03-21,32173.14,32173.14,31725.78,31725.78
2018-03-22,31725.78,32173.14,31713.35,32173.14
2018-03-23,31278.41,31514.52,30818.61,30893.18
2018-03-26,30706.77,31241.13,30470.66,31241.13
2018-03-27,31265.98,31352.97,30495.52,31054.73
2018-03-28,30507.94,30507.94,30035.72,30259.41
2018-03-29,47536.55,48376.0,47165.63,47868.43
2018-03-30,47907.47,48707.88,47907.47,48044.13
2018-04-02,47829.39,48044.13,47341.33,47380.38
2018-04-03,46736.14,46989.93,46150.47,46970.41
2018-04-04,47009.45,47107.06,45799.07,45799.07
2018-04-05,46267.61,48200.3,46209.04,47575.59
2018-04-06,46853.27,47419.42,46267.61,47243.72
2018-04-09,47107.06,48258.87,47048.5,48024.61
2018-04-10,47380.38,48044.13,46892.32,47712.25
2018-04-11,48707.88,48707.88,47438.94,47692.73
2018-04-12,48258.88,48258.88,47712.25,47829.39
2018-04-13,48415.05,48981.19,48219.83,48610.27
2018-04-16,49117.85,49391.16,48668.84,49137.37
2018-04-17,49039.76,49332.59,48629.8,48785.97
2018-04-18,49781.6,50133.0,49371.63,50133.0
2018-04-19,50757.71,51714.3,50308.7,51519.08
2018-04-20,50562.49,51011.5,50191.57,50386.79
2018-04-23,49781.61,50835.81,49781.61,50660.11
2018-04-24,50601.54,50621.06,48883.58,49254.5
2018-04-25,48044.13,49293.55,48044.13,49195.94
2018-04-26,49215.46,50913.89,49195.94,50894.37
2018-04-27,52104.75,52358.53,51187.2,51733.82
2018-04-30,51733.82,51733.82,51733.82,51733.82
2018-05-02,51733.82,51733.82,51733.82,51733.82
2018-05-03,51733.82,51733.82,51733.82,51733.82
2018-05-04,51733.83,52612.33,50562.49,50660.11
2018-05-08,51343.38,51929.05,50660.11,51343.38
2018-05-09,51343.38,51538.6,49683.99,49683.99
2018-05-10,50464.88,50464.88,49391.16,50367.27
2018-05-11,50757.71,50952.94,49976.83,50074.44
2018-05-14,49781.6,49879.22,48707.88,48903.11
2018-05-15,49000.72,49195.94,47926.99,48024.61
2018-05-16,48024.61,49000.72,47975.8,48659.08
2018-05-17,49098.33,49293.55,48219.83,48219.83
2018-05-18,48707.88,48707.88,48171.02,48317.44
2018-05-21,48463.86,49000.72,47927.0,48805.5
2018-05-23,49391.16,50757.71,49195.94,50562.49
2018-05-24,50757.72,50757.72,49879.22,50172.05
2018-05-25,49781.61,51538.6,49586.38,51440.99
2018-05-28,51245.77,51733.82,50757.71,51050.55
2018-05-29,50952.94,51245.77,50074.44,50074.44
2018-05-30,50074.44,50269.66,47926.99,48317.44
2018-05-31,49195.94,49586.38,48659.08,49488.77
2018-06-01,49293.55,50464.88,48756.69,50074.44
2018-06-04,49586.38,49976.83,49488.77,49879.21
2018-06-05,49879.22,50172.05,49195.94,50074.44
2018-06-07,50562.49,50562.49,49293.55,49391.16
2018-06-08,49000.72,49195.94,48415.05,48463.86
2018-06-11,48561.47,49098.33,48171.02,48707.88
2018-06-12,48512.66,48610.27,48073.41,48219.83
2018-06-14,47829.38,47829.38,47048.49,47048.49
2018-06-15,47341.33,47536.55,46511.64,46511.64
2018-06-18,46462.83,46511.63,45096.27,45486.72
2018-06-19,46072.39,46218.8,45389.11,45877.16
2018-06-20,46316.41,46462.83,45730.75,45877.16
2018-06-21,46755.67,46755.67,45925.97,45925.97
2018-06-22,45877.16,46121.19,45096.28,46121.19
2018-06-25,45925.97,45925.97,45047.47,45535.52
2018-06-26,44803.44,46170.0,44803.44,45877.16
2018-06-27,46316.41,47341.33,45877.16,46804.47
2018-06-28,46070.88,46365.89,45825.03,46021.71
2018-06-29,45480.85,46365.88,45431.68,45874.2
2018-07-02,45726.7,46365.89,44743.33,44792.5
2018-07-03,44989.17,45677.53,44989.17,45382.52
2018-07-04,45923.37,46267.55,45284.18,45480.85
2018-07-05,45333.35,45775.86,44841.66,45185.84
2018-07-06,44743.33,45087.51,43907.46,44153.3
2018-07-09,44743.32,45333.35,44448.31,44841.66
2018-07-10,45431.68,45775.86,45333.35,45530.02
2018-07-11,45628.36,45677.53,44644.99,45235.01
2018-07-12,45136.68,45480.86,44694.16,44743.33
2018-07-13,45038.34,45726.7,44989.17,45726.7
2018-07-16,46021.71,46021.71,45235.01,45284.18
2018-07-17,45382.52,45431.69,44841.67,45087.51
2018-07-18,45923.37,46415.05,45677.53,45775.86
2018-07-19,46267.55,46415.05,45825.03,46120.04
2018-07-20,46218.38,46808.4,45923.37,46660.9
2018-07-23,46316.72,46415.05,45382.52,45726.7
2018-07-24,45579.19,45825.03,45185.84,45382.52
2018-07-25,45480.85,45775.86,45136.67,45382.52
2018-07-26,45333.35,46218.38,45235.01,46120.04
2018-07-27,45677.53,46218.38,45677.53,46120.04
2018-07-30,45775.86,46021.71,45579.19,45726.7
2018-07-31,45431.68,45677.53,45235.01,45480.85
2018-08-01,45284.18,46070.87,45284.18,45775.86
2018-08-02,45775.87,46021.71,44743.33,44792.5
2018-08-03,45087.5,45136.67,44694.16,44989.17
2018-08-06,45382.52,45382.52,44989.17,45038.34
2018-08-07,45530.02,45972.54,45136.68,45923.37
2018-08-08,46218.38,46218.38,45775.86,46021.71
2018-08-09,46218.38,46267.55,45677.53,46120.04
2018-08-10,45382.52,45628.36,44104.13,44644.99
2018-08-13,44202.47,44349.98,43907.46,44300.81
2018-08-14,44104.14,44644.99,44104.14,44399.15
2018-08-16,43071.6,43907.47,42973.26,43514.12
2018-08-17,43317.44,43661.62,43317.44,43366.61
2018-08-20,42776.59,43464.95,42776.59,43120.77
2018-08-21,42973.26,44153.31,42973.26,44054.97
2018-08-22,44399.15,45431.68,44153.3,45333.35
2018-08-23,45382.52,45431.69,44940.0,45431.69
2018-08-24,45136.67,45628.36,44792.49,45382.52
2018-08-27,45333.35,45775.86,45235.01,45530.02
2018-08-28,46021.71,46169.21,45530.02,45775.86
2018-08-29,45972.54,46021.71,45628.36,46021.71
2018-08-30,46169.21,47152.58,45923.37,46857.57
2018-08-31,46316.72,47644.27,46218.38,47644.27
2018-09-03,47398.43,47496.76,46513.39,46660.9
2018-09-04,46759.23,47005.08,46415.05,46857.57
2018-09-05,46513.39,46660.9,45628.36,45825.03
2018-09-06,45431.68,45628.36,45038.34,45333.35
2018-09-07,43759.96,44448.32,43661.62,44153.3
2018-09-10,44694.16,44792.5,44251.64,44743.33
2018-09-11,44792.49,45136.67,44300.81,44300.81
2018-09-12,44153.3,44349.98,43759.96,43809.12
2018-09-13,43809.12,44005.8,43268.27,43317.44
2018-09-14,44251.64,45087.51,44153.31,45087.51
2018-09-17,44792.5,45038.34,44153.31,44399.15
2018-09-18,44202.47,45136.68,43956.63,44743.33
2018-09-19,45235.01,45431.68,44940.0,45382.52
2018-09-20,46070.87,46808.4,45628.36,46464.22
2018-09-21,45775.87,46759.24,45775.87,46611.73
2018-09-27,46516.62,47061.54,46021.23,47061.54
2018-09-28,46813.85,46813.85,45872.62,46021.23
2018-10-01,46021.23,46368.0,45377.23,45922.15
2018-10-02,46021.23,46268.92,45278.15,45278.15
2018-10-04,44733.23,45179.08,44287.38,44287.38
2018-10-05,44386.46,45080.0,44138.77,44287.38
2018-10-08,43792.0,44782.77,43792.0,44535.07
2018-10-10,44832.31,45080.0,44089.23,44881.84
2018-10-11,43593.84,44237.84,42702.15,42702.15
2018-10-12,42801.23,44237.84,42801.23,43593.84
2018-10-15,43643.38,43643.38,42949.85,43395.69
2018-10-16,43296.62,43742.46,42949.85,43197.54
2018-10-17,43742.46,44089.23,43593.85,43742.46
2018-10-18,43544.31,44039.69,43296.61,43643.38
2018-10-19,43494.77,43742.46,43048.92,43494.77
2018-10-22,43048.92,43544.31,42801.23,43148.0
2018-10-23,42900.31,43048.92,42157.23,42652.61
2018-10-24,42652.62,42702.15,41860.0,42157.23
2018-10-25,40225.23,41166.46,40175.69,40621.54
2018-10-26,40720.62,40918.77,40027.08,40621.54
2018-10-29,40472.92,41562.77,40175.69,41017.84
2018-10-30,41017.84,42603.07,40621.54,41959.07
2018-10-31,42504.0,42949.84,41315.07,42008.61
2018-11-01,42058.15,42553.54,41760.92,41760.92
2018-11-02,42652.61,43841.54,42404.92,43742.46
2018-11-05,43346.15,43395.69,42504.0,43395.69
2018-11-06,43346.15,43395.69,42553.54,43346.15
2018-11-07,43197.54,44089.23,42999.38,43593.84
2018-11-08,44485.54,44634.15,43643.38,43643.38
2018-11-09,44039.69,44436.0,43494.77,43891.07
2018-11-12,43445.23,44832.31,43296.62,44782.77
2018-11-13,43494.77,44089.23,42999.38,44089.23
2018-11-14,44089.23,44089.23,43395.69,43692.92
2018-11-16,44188.31,44336.92,43296.61,43593.84
2018-11-19,43643.38,43841.54,43048.92,43247.07
2018-11-20,42058.15,42603.08,41711.38,42404.92
2018-11-21,41414.15,41909.54,41414.15,41711.38
2018-11-22,41612.31,42256.31,41612.31,42058.15
2018-11-23,42058.15,42206.77,41513.23,42008.61
2018-11-26,41760.92,42404.92,41711.38,42206.77
2018-11-27,42504.0,42702.15,42107.69,42652.61
2018-11-28,42404.92,42801.23,42355.38,42751.69
2018-11-29,43445.23,43445.23,42504.0,42751.69
2018-11-30,43048.92,43593.85,41364.61,41463.69
2018-12-03,42355.38,42999.38,42008.62,42850.77
2018-12-04,42256.31,42504.0,41513.23,41760.92
2018-12-05,40522.46,41364.61,40472.92,41067.38
2018-12-06,40225.23,40720.61,40076.61,40126.15
2018-12-07,40522.46,41017.85,40472.92,40572.0
2018-12-10,40076.61,40274.77,39630.77,39828.92
2018-12-11,40225.23,40324.31,39828.92,39878.46
2018-12-12,39878.46,40324.31,39779.38,40076.61
2018-12-13,40274.77,40373.85,39630.77,39630.77
2018-12-14,39828.92,39828.92,38342.77,38590.46
2018-12-17,38293.23,39234.46,38293.23,38788.61
2018-12-18,37946.46,38838.15,37946.46,38540.92
2018-12-19,38540.92,38986.77,38491.38,38739.07
2018-12-20,38243.69,38739.08,38144.62,38293.23
2018-12-21,37847.38,38293.23,37748.31,38293.23
2018-12-24,38144.61,38689.54,37946.46,38441.84
2018-12-26,38045.54,38392.31,37946.46,37996.0
2018-12-27,38700.0,38800.0,38100.0,38250.0
2018-12-28,38250.0,38900.0,38200.0,38700.0
2019-01-02,39400.0,39400.0,38550.0,38750.0
2019-01-03,38300.0,38550.0,37450.0,37600.0
2019-01-04,37450.0,37600.0,36850.0,37450.0
2019-01-07,38000.0,38900.0,37800.0,38750.0
2019-01-08,38000.0,39200.0,37950.0,38100.0
2019-01-09,38650.0,39600.0,38300.0,39600.0
2019-01-10,40000.0,40150.0,39600.0,39800.0
2019-01-11,40350.0,40550.0,39950.0,40500.0
2019-01-14,40450.0,40700.0,39850.0,40050.0
2019-01-15,40050.0,41100.0,39850.0,41100.0
2019-01-16,41150.0,41450.0,40700.0,41450.0
2019-01-17,41700.0,42100.0,41450.0,41950.0
2019-01-18,42000.0,42400.0,41950.0,42300.0
2019-01-21,42700.0,42750.0,41900.0,42750.0
2019-01-22,42750.0,42850.0,41850.0,42150.0
2019-01-23,41350.0,42250.0,41350.0,42000.0
2019-01-24,43050.0,43100.0,42350.0,43050.0
2019-01-25,44300.0,44750.0,43750.0,44750.0
2019-01-28,45000.0,45500.0,44600.0,45050.0
2019-01-29,45050.0,45500.0,44350.0,45500.0
2019-01-30,44800.0,46400.0,44800.0,46400.0
2019-01-31,46650.0,47050.0,46150.0,46150.0
2019-02-01,46650.0,46950.0,46250.0,46350.0
2019-02-07,46800.0,47100.0,46200.0,46200.0
2019-02-08,45700.0,45700.0,44650.0,44800.0
2019-02-11,44500.0,45000.0,44250.0,45000.0
2019-02-12,44650.0,46250.0,44650.0,46050.0
2019-02-13,46400.0,46700.0,46000.0,46200.0
2019-02-14,46600.0,47500.0,46150.0,47500.0
2019-02-15,46750.0,46850.0,45650.0,46050.0
2019-02-18,46500.0,46850.0,45850.0,46200.0
2019-02-19,45850.0,46150.0,45450.0,45950.0
2019-02-20,46750.0,47100.0,46500.0,46900.0
2019-02-21,46500.0,47200.0,46200.0,46950.0
2019-02-22,46500.0,47150.0,46450.0,47150.0
2019-02-25,47400.0,47550.0,47050.0,47350.0
2019-02-26,47350.0,47450.0,46500.0,46750.0
2019-02-27,47000.0,47250.0,46750.0,46750.0
2019-02-28,46400.0,46500.0,45100.0,45100.0
2019-03-04,46000.0,46100.0,44800.0,44850.0
2019-03-05,44600.0,45100.0,44150.0,44250.0
2019-03-06,44000.0,44300.0,43700.0,44000.0
2019-03-07,43400.0,44950.0,43400.0,44450.0
2019-03-08,44450.0,44800.0,43800.0,43800.0
2019-03-11,44400.0,44450.0,43650.0,43650.0
2019-03-12,44300.0,44950.0,44150.0,44650.0
2019-03-13,44250.0,44450.0,43700.0,43850.0
2019-03-14,43700.0,44300.0,43550.0,43850.0
2019-03-15,43800.0,44250.0,43700.0,44200.0
2019-03-18,43950.0,44150.0,43450.0,43700.0
2019-03-19,43750.0,43900.0,43550.0,43900.0
2019-03-20,43800.0,44200.0,43100.0,44050.0
2019-03-21,44600.0,46250.0,44050.0,45850.0
2019-03-22,46850.0,47000.0,46250.0,46550.0
2019-03-25,45300.0,45650.0,44800.0,45500.0
2019-03-26,45500.0,45700.0,44900.0,45250.0
2019-03-27,44750.0,45600.0,44250.0,45350.0
2019-03-28,44950.0,45200.0,44300.0,44850.0
2019-03-29,44500.0,44900.0,44200.0,44650.0
2019-04-01,45200.0,45450.0,44850.0,45050.0
2019-04-02,45550.0,46100.0,45350.0,45750.0
2019-04-03,46750.0,46750.0,45800.0,46600.0
2019-04-04,46150.0,47100.0,46150.0,46950.0
2019-04-05,46950.0,47550.0,46600.0,46850.0
2019-04-08,47250.0,47250.0,46150.0,46650.0
2019-04-09,46700.0,46950.0,46200.0,46650.0
2019-04-10,46400.0,46700.0,46050.0,46700.0
2019-04-11,46700.0,46800.0,46150.0,46250.0
2019-04-12,46050.0,46900.0,46000.0,46850.0
2019-04-15,47150.0,47500.0,47000.0,47050.0
2019-04-16,47400.0,47400.0,46800.0,47250.0
2019-04-17,47300.0,47600.0,47000.0,47050.0
2019-04-18,47200.0,47250.0,45500.0,45600.0
2019-04-19,45750.0,46000.0,45250.0,45300.0
2019-04-22,45400.0,45900.0,45100.0,45350.0
2019-04-23,45050.0,45500.0,45000.0,45200.0
2019-04-24,45400.0,45650.0,44150.0,44750.0
2019-04-25,44250.0,45000.0,44100.0,44650.0
2019-04-26,44200.0,45000.0,43800.0,44850.0
2019-04-29,45150.0,46150.0,45100.0,46150.0
2019-04-30,46000.0,46300.0,45350.0,45850.0
2019-05-02,45500.0,46150.0,45400.0,45900.0
2019-05-03,45900.0,46050.0,45300.0,45300.0
2019-05-07,45250.0,45300.0,44400.0,44850.0
2019-05-08,44300.0,44850.0,44200.0,44250.0
2019-05-09,43900.0,44250.0,42450.0,42450.0
2019-05-10,42600.0,43450.0,42450.0,42900.0
2019-05-13,42500.0,43200.0,42350.0,42650.0
2019-05-14,41300.0,43100.0,41300.0,42650.0
2019-05-15,42700.0,43050.0,42550.0,42550.0
2019-05-16,42350.0,42400.0,41350.0,41550.0
2019-05-17,41950.0,42050.0,40850.0,41200.0
2019-05-20,41650.0,42100.0,41550.0,42000.0
2019-05-21,42600.0,43950.0,42350.0,43150.0
2019-05-22,43700.0,43800.0,42400.0,43500.0
2019-05-23,43900.0,44000.0,43250.0,43850.0
2019-05-24,43800.0,43800.0,42400.0,42700.0
2019-05-27,42500.0,43000.0,42350.0,42650.0
2019-05-28,42550.0,42950.0,42150.0,42550.0
2019-05-29,41850.0,42100.0,41300.0,41800.0
2019-05-30,42200.0,42700.0,42150.0,42550.0
2019-05-31,42600.0,42800.0,42150.0,42500.0
2019-06-03,42950.0,43900.0,42500.0,43800.0
2019-06-04,43400.0,43700.0,43000.0,43450.0
2019-06-05,44050.0,44200.0,43700.0,43900.0
2019-06-07,43600.0,44350.0,43450.0,44200.0
2019-06-10,44300.0,44850.0,44050.0,44800.0
2019-06-11,44800.0,45000.0,44550.0,44850.0
2019-06-12,44800.0,45050.0,44300.0,44600.0
2019-06-13,44200.0,44400.0,43400.0,43750.0
2019-06-14,43750.0,44150.0,43300.0,44000.0
2019-06-17,43750.0,44050.0,43400.0,43900.0
2019-06-18,43750.0,44500.0,43650.0,44350.0
2019-06-19,45450.0,45450.0,45000.0,45350.0
2019-06-20,44850.0,45500.0,44850.0,45500.0
2019-06-21,45750.0,45800.0,45200.0,45700.0
2019-06-24,45200.0,45800.0,45200.0,45500.0
2019-06-25,45200.0,45800.0,45200.0,45600.0
2019-06-26,45800.0,46000.0,45600.0,45700.0
2019-06-27,46000.0,46600.0,45750.0,46500.0
2019-06-28,47000.0,47000.0,46700.0,47000.0
2019-07-01,47350.0,47400.0,46250.0,46600.0
2019-07-02,46200.0,46900.0,45850.0,46250.0
2019-07-03,45750.0,46350.0,45200.0,45400.0
2019-07-04,45250.0,46200.0,45250.0,46000.0
2019-07-05,45950.0,45950.0,45250.0,45650.0
2019-07-08,44750.0,44800.0,44350.0,44400.0
2019-07-09,44850.0,45450.0,44700.0,45100.0
2019-07-10,45550.0,46150.0,45500.0,45550.0
2019-07-11,46350.0,46550.0,46150.0,46200.0
2019-07-12,46350.0,46400.0,45800.0,46300.0
2019-07-15,45950.0,46650.0,45750.0,46450.0
2019-07-16,46450.0,46850.0,46300.0,46850.0
2019-07-17,46150.0,46350.0,45950.0,46050.0
2019-07-18,46450.0,46450.0,45650.0,46100.0
2019-07-19,46650.0,46950.0,46600.0,46800.0
2019-07-22,46800.0,47300.0,46600.0,47200.0
2019-07-23,47350.0,47550.0,47050.0,47300.0
2019-07-24,47100.0,47150.0,46250.0,46400.0
2019-07-25,47150.0,47200.0,46600.0,47200.0
2019-07-26,46650.0,47150.0,46550.0,47150.0
2019-07-29,46800.0,47050.0,46000.0,46100.0
2019-07-30,46300.0,46850.0,46300.0,46550.0
2019-07-31,46200.0,46600.0,45000.0,45350.0
2019-08-01,44900.0,45500.0,44850.0,45200.0
2019-08-02,44550.0,45500.0,44300.0,44950.0
2019-08-05,44350.0,44600.0,43600.0,43950.0
2019-08-06,42500.0,43800.0,42500.0,43500.0
2019-08-07,43600.0,43900.0,43100.0,43200.0
2019-08-08,43250.0,43500.0,42650.0,42650.0
2019-08-09,43250.0,43350.0,43050.0,43150.0
2019-08-12,44000.0,44000.0,43550.0,43700.0
2019-08-13,43500.0,43500.0,42950.0,43000.0
2019-08-14,43900.0,44250.0,43500.0,43700.0
2019-08-16,43800.0,43900.0,43300.0,43900.0
2019-08-19,44350.0,44350.0,43500.0,43600.0
2019-08-20,43950.0,44600.0,43550.0,44450.0
2019-08-21,44350.0,44800.0,44150.0,44500.0
2019-08-22,44500.0,44700.0,43850.0,44050.0
2019-08-23,43800.0,44200.0,43650.0,43950.0
2019-08-26,43050.0,43800.0,42950.0,43600.0
2019-08-27,43650.0,44200.0,43600.0,44050.0
2019-08-28,44100.0,44400.0,43750.0,44150.0
2019-08-29,44200.0,44200.0,43050.0,43400.0
2019-08-30,43750.0,44300.0,43750.0,44000.0
2019-09-02,44850.0,44850.0,43650.0,43800.0
2019-09-03,43550.0,43650.0,43100.0,43250.0
2019-09-04,43250.0,44100.0,43150.0,44100.0
2019-09-05,44800.0,46100.0,44450.0,45700.0
2019-09-06,46500.0,46500.0,45850.0,46300.0
2019-09-09,46450.0,47000.0,46300.0,46900.0
2019-09-10,47100.0,47200.0,46550.0,47000.0
2019-09-11,47300.0,47400.0,46800.0,47150.0
2019-09-16,47000.0,47100.0,46400.0,47100.0
2019-09-17,47000.0,47100.0,46800.0,46900.0
2019-09-18,46900.0,47700.0,46800.0,47700.0
2019-09-19,48050.0,49200.0,47850.0,49150.0
